"TEST_NAME","TEST_CODE","PASS_SCORE","TOTAL_QUESTIONS","SCORED_QUESTIONS","UNSCORED_QUESTIONS","TIME_MINUTES","DOMAIN","QUESTION","OPTION_A","OPTION_B","OPTION_C","OPTION_D","CORRECT_ANSWER","EXPLANATION"
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Lightsail vs EC2?","EC2 supports only Linux; Lightsail supports both Windows and Linux instances","EC2 is simpler and cheaper; Lightsail is for complex enterprise applications","Lightsail includes managed database and load balancer; EC2 requires separate RDS and ELB","Lightsail provides simplified bundled pricing for simple websites and small apps; EC2 offers granular control and full configuration options for any workload","D","Lightsail bundles compute, storage, and networking at a predictable price — great for WordPress, simple apps. EC2 provides granular control for complex production workloads."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is AWS Local Zones vs Wavelength Zones?","Local Zones are for IoT edge computing; Wavelength is for enterprise applications","They are identical services using different names by different telecom providers","Local Zones extend AWS to metro areas for millisecond latency; Wavelength embeds AWS in 5G networks for ultra-low latency mobile use cases","Wavelength Zones support all AWS services while Local Zones only support EC2","C","Local Zones: extend full AWS to cities near users (single-digit ms). Wavelength: embedded in carrier 5G networks for sub-10ms mobile gaming/AR/VR latency."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon ElastiCache for Redis vs Memcached?","Memcached supports persistence while Redis is a pure in-memory cache only","Redis is newer and always preferred over Memcached for all caching use cases","Redis supports persistence replication pub/sub and complex data structures; Memcached is simpler multi-threaded and easier for basic caching","Redis is for session caching; Memcached is for database query result caching","C","Choose Redis for: persistence, replication, Pub/Sub, sorted sets, geospatial. Choose Memcached for: simple high-performance caching, multi-threading, horizontal scaling."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is DynamoDB DAX?","A data analytics extension for DynamoDB that enables SQL querying","An in-memory cache specifically for DynamoDB that delivers microsecond response times for read-heavy workloads","A dedicated access mechanism for DynamoDB that improves write throughput","A disaster recovery feature that replicates DynamoDB tables across Regions","B","DynamoDB Accelerator is a fully managed write-through cache — microsecond reads without changing application code, ideal for gaming leaderboards and flash sales."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Aurora Serverless?","An Aurora configuration that eliminates database administration by AWS managing all operations","A serverless NoSQL database built on Aurora technology for document workloads","An auto-scaling configuration for Aurora that automatically starts stops and scales capacity based on application demand","A version of Aurora that runs on Lambda without any database server infrastructure","C","Aurora Serverless v2 scales capacity in fine-grained increments (0.5 ACU) — ideal for variable or unpredictable workloads paying only for actual consumption."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the AWS Simple Monthly Calculator replaced by?","AWS Budgets which replaced it with actual real-time cost tracking","AWS Cost Explorer which replaced it for estimating and comparing cloud costs","The AWS Cost and Usage Report which provides detailed cost breakdown","The AWS Pricing Calculator which provides more detailed estimates for planning cloud costs","D","The old Simple Monthly Calculator was replaced by the AWS Pricing Calculator, which provides architectural estimates with more service options and detail."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What determines the cost of an EC2 instance?","The number of vCPUs the instance uses and the amount of network traffic generated","The instance type and the number of IAM users who access it","Instance type (CPU/memory), operating system, pricing model (On-Demand/Reserved/Spot), and the Region it runs in","Only the instance type and the hours it runs","C","EC2 cost combines: instance type/size, OS (Windows costs more than Linux), pricing model, Region, and data transfer out — all vary independently."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the AWS Cost and Usage Report (CUR) granularity?","CUR can be configured to report at hourly daily or monthly granularity with line items per resource","CUR reports in real time updating every 5 minutes for current spending","CUR granularity is fixed at daily and cannot be adjusted to hourly","CUR only reports at monthly granularity for overall account spending","A","CUR's granularity setting determines how finely costs are reported — hourly granularity is needed for detailed analysis and Reserved Instance utilization tracking."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the benefit of a 3-year Reserved Instance commitment over a 1-year commitment?","3-year RIs can be applied to any instance type while 1-year are type-specific","3-year RIs include free support while 1-year RIs require separate support purchases","3-year RIs can be sold on the RI Marketplace while 1-year cannot be transferred","3-year RIs provide higher discounts (up to 72%) compared to 1-year (up to 40%) in exchange for a longer commitment","D","Longer commitment = larger discount. 3-year RIs offer the deepest savings for workloads you're confident will run for years. 1-year balances discount with flexibility."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is AWS Marketplace pricing flexibility?","All Marketplace products cost a flat monthly fee regardless of usage volume","Marketplace pricing is set by AWS not the vendor and is updated quarterly","Products can be free paid by the hour monthly or annually with costs added directly to the AWS bill","Marketplace products cost more than buying directly from vendors to cover AWS fees","C","Marketplace vendors offer flexible models: free, hourly, monthly subscriptions, annual, and BYOL (Bring Your Own License) — billed through your AWS invoice."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is 'rightsizing' and which AWS tool helps with it?","Matching EC2 instance type and size to actual workload requirements; AWS Compute Optimizer uses ML to provide recommendations","Scaling down Lambda functions to minimum memory using CloudWatch metrics","Resizing S3 buckets to eliminate unused space using AWS Trusted Advisor","Adjusting Reserved Instance commitments to match actual usage using Cost Explorer","A","Compute Optimizer analyzes 14 days of CloudWatch metrics and recommends under-utilized EC2 instances, Lambda functions, and EBS volumes for downsizing."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the difference between AWS Support's Developer and Business plans for trusted advisor?","Developer provides access to 7 core Trusted Advisor checks; Business provides access to the full suite of all checks","Both tiers provide identical Trusted Advisor access with different response SLAs","Developer includes all checks while Business adds real-time alerting capabilities","Business includes Trusted Advisor auto-remediation while Developer is view-only","A","Developer Support: only 7 core checks (basic security and limits). Business Support: all 115+ checks across cost, security, performance, fault tolerance, and service limits."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is a Budget Action in AWS Budgets?","An SNS notification sent to stakeholders when actual costs exceed the budget","An automated response that runs when a budget threshold is breached such as applying an IAM policy or stopping EC2 instances","A scheduled report automatically generated when a budget period ends","A manual approval workflow triggered when spending approaches a budget limit","B","Budget Actions automatically enforce cost controls — attach SCPs, apply IAM policies, or stop EC2/RDS resources when spending thresholds are breached."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the cost of inbound data transfer to AWS?","Inbound data transfer from the internet to AWS is free for most services","Inbound data costs vary by Region and are more expensive for Asian Regions","Inbound transfers are free only for S3 not for other services like EC2","Inbound transfers are charged at the same rate as outbound transfers per GB","A","AWS charges for outbound data transfer but inbound transfer from the internet to AWS is generally free — encouraging customers to bring data in."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the cost model for AWS Lambda?","Lambda charges per line of code executed with pricing based on language used","Lambda charges a flat monthly fee based on the number of functions deployed","Lambda charges based on number of requests and duration (GB-seconds of compute) with 1 million free requests per month always free","Lambda charges per EC2 instance type selected when configuring the function","C","Lambda pricing: $0.20 per million requests + duration (ms × GB memory allocated). Always-free tier: 1M requests and 400,000 GB-seconds per month."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the cost model for Amazon S3?","S3 charges only for data transferred out with no charge for stored data","S3 charges per object stored regardless of the object's size","S3 charges a flat monthly fee based on the number of buckets created","S3 charges for storage used (per GB-month), requests made, and data transferred out to the internet","D","S3 costs combine: storage (varies by storage class), PUT/GET/DELETE requests (fractions of a cent), and outbound data transfer — no charge for inbound or cross-Region replication within same account."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is DynamoDB's on-demand pricing model?","Pay-per-request pricing where you pay only for the read and write requests your application makes with no capacity planning required","Hourly pricing based on the provisioned read and write capacity units configured","Pricing based on the number of DynamoDB tables with a per-table monthly fee","A flat monthly fee based on the total size of data stored in DynamoDB tables","A","DynamoDB On-Demand: pay per read request unit and write request unit consumed — ideal for unpredictable traffic. Provisioned capacity is cheaper for predictable workloads."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is AWS Price List API?","An API for comparing prices between different AWS Reserved Instance options","An API for submitting requests to AWS for custom enterprise pricing negotiations","A service providing programmatic access to AWS pricing data allowing applications to query current prices for all services","A billing API that returns the current month's charges for an AWS account","C","The Price List API lets you download complete pricing files or query individual prices programmatically — useful for building cost calculators and automated procurement tools."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What factors affect data transfer costs in AWS?","Transfer costs are fixed per GB regardless of source destination or direction","Data transfer costs only apply to traffic leaving AWS never within the network","Direction (outbound costs more than inbound), destination (internet vs another AWS service), and Region determine transfer pricing","Transfer costs apply only to EC2 instances not to S3 CloudFront or other services","C","Transfer pricing varies by: in-Region (often free between services), cross-Region (charged), internet egress (highest cost), and service-specific exemptions."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is AWS Cost Anomaly Detection pricing?","It is included at no extra cost in Business and Enterprise Support plans only","Cost Anomaly Detection is free with a small per-alert fee when using SNS for notifications","It charges a monthly subscription fee based on the number of accounts monitored","It charges per anomaly detected with pricing based on the size of the anomaly","B","Cost Anomaly Detection itself is free — you pay only for SNS notifications triggered by detected anomalies, making it low-cost insurance against billing surprises."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is AWS Compute Savings Plans vs EC2 Instance Savings Plans?","EC2 Instance Plans provide higher discounts than Compute Plans for the same commitment","Compute Plans require 3-year commitments while EC2 Instance Plans offer 1-year terms","EC2 Instance Plans can be applied to ECS tasks while Compute Plans cannot","Compute Savings Plans are flexible across EC2 Lambda and Fargate; EC2 Instance Plans apply only to specific instance families in specific Regions","D","Compute Savings Plans: flexible across services/regions/families (up to 66% off). EC2 Instance Plans: highest discount (up to 72%) but locked to specific instance family/region."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the AWS Free Tier always-free category?","Services that AWS provides free when total monthly spending exceeds a threshold","Services that are free only during the first year of an AWS account","Services that are free for education and nonprofit accounts only","Services that remain free indefinitely regardless of account age such as Lambda 1M requests DynamoDB 25GB and CloudFront 1TB per month","D","Always-free services (Lambda 1M requests, DynamoDB 25GB, CloudWatch 10 custom metrics, etc.) don't expire after 12 months — permanently free within the limits."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the purpose of AWS billing alarms in CloudWatch?","To send a notification when estimated charges exceed a specified dollar threshold","To track Reserved Instance utilization and alert when coverage drops below 80%","To monitor and alert on billing API call failures and errors","To automatically stop resources when monthly spending exceeds the configured limit","A","CloudWatch billing alarms monitor the EstimatedCharges metric in us-east-1 and send SNS notifications when the threshold is crossed — a simple early-warning system."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is the difference between a cost report and a cost budget?","They are identical services with different names for different support tiers","Reports show historical spending; Budgets define spending targets and alert when spending approaches or exceeds them","Budgets show historical data; Reports show forecast future spending","Reports apply to individual services; Budgets apply only to total account spending","B","CUR/Cost Explorer shows what you spent (historical). AWS Budgets are prospective — define what you want to spend and get alerted if reality diverges from the plan."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Billing, Pricing, and Support","What is an AWS Support case priority and what are the levels?","Cases are prioritized as General Guidance System Impaired Production Impaired Production Down and Business Critical Down each with different response SLAs","All cases have identical 24-hour response SLAs regardless of severity","Cases are prioritized by account spending with higher-spending customers receiving faster responses","Priority levels exist only for Enterprise Support with other tiers receiving best-effort responses","A","AWS Support severities: General Guidance (24hr), System Impaired (12hr), Production Impaired (4hr), Production Down (1hr), Business Critical (<15min for Enterprise)."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is an IAM permission boundary?","A managed policy that sets the maximum permissions an IAM entity can have regardless of what identity-based policies grant","An SCP-like control applied to individual IAM users rather than accounts","A policy that restricts IAM users to only accessing resources in a specific Region","A network boundary that controls which services an IAM role can access","A","Permission boundaries limit effective permissions even if identity policies grant more — used to delegate permission management safely to others."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Config's 'conformance pack'?","A set of SCPs aligned to a compliance framework deployed to all accounts","A collection of AWS Config rules and remediation actions that can be deployed as a single unit for compliance","A pre-built Config dashboard showing compliance against specific frameworks","A compliance report format automatically generated by AWS Config","B","Conformance packs bundle multiple Config rules into deployable packages — enabling consistent enforcement of standards like CIS or PCI DSS."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the security benefit of using IAM Roles for EC2 instances?","Roles automatically rotate the EC2 instance's key pair on a regular schedule","Applications on the instance automatically receive temporary credentials without storing long-term access keys on the instance","Roles prevent any network traffic from entering or leaving the EC2 instance","Roles allow the EC2 instance to bypass Security Group rules for certain services","B","EC2 instance roles deliver temporary credentials via the metadata service — applications use the SDK to get credentials automatically with no stored keys."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is server-side encryption (SSE-S3)?","Encryption where S3 manages the encryption keys using AES-256 encryption at no additional cost","Encryption where the customer provides and manages their own encryption keys","Encryption performed on the client before data is sent to S3","Encryption using keys stored in CloudHSM that the customer manages fully","A","SSE-S3 is the simplest encryption option — AWS manages the keys, rotation is automatic, and there's no additional cost. Enable per-bucket or per-object."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is SSE-KMS encryption for S3?","S3 encryption using AWS KMS-managed keys providing audit logs of every key use in CloudTrail","S3 encryption requiring the customer to generate and upload encryption keys","S3 encryption performed on client devices before objects are uploaded","S3 encryption where S3 manages all keys without customer visibility","A","SSE-KMS uses KMS CMKs — every S3 operation is logged in CloudTrail showing who accessed which key when. More control and auditability than SSE-S3."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Security Token Service (STS) AssumeRole?","A service that generates SSH key pairs for EC2 instance access","A token verification service for validating JWT tokens from Cognito","A permanent credential issuance service for creating long-term access keys","An API call that returns temporary security credentials for assuming an IAM role in the same or different account","D","AssumeRole is how cross-account access and role switching work — call STS, get temporary credentials (expire in 1 hour default) for the target role."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the purpose of S3 Object Lock?","Preventing objects from being deleted or overwritten for a fixed retention period or indefinitely for compliance and data protection","Encrypting S3 objects automatically when they are first uploaded to a bucket","Preventing unauthorized users from downloading objects stored in S3","Locking S3 bucket policies to prevent any modifications by account administrators","A","Object Lock implements WORM (Write Once Read Many) storage — required for SEC 17a-4, CFTC, and other regulations requiring immutable records."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is Amazon Inspector v2's scanning capability for EC2?","Scanning EC2 AMIs before launch to ensure they meet security requirements","Scanning EC2 instance types to ensure they are not over-provisioned","Continuous scanning of EC2 instances for OS vulnerabilities and network reachability issues without requiring an agent","Scanning EC2 security group configurations for overly permissive rules","C","Inspector v2 uses SSM Agent for agentless EC2 scanning — continuously checks OS packages against CVE databases and validates network exposure."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What does enabling 'AWS CloudTrail Lake' provide?","A lake of aggregated threat intelligence fed into CloudTrail for enhanced detection","A data lake architecture that CloudTrail automatically builds in customer S3 buckets","A visual analytics tool for exploring CloudTrail event data through dashboards","An immutable, managed data lake for CloudTrail events enabling SQL-based querying and 7-year retention","D","CloudTrail Lake provides a managed, queryable audit store — run SQL queries on CloudTrail data for up to 7 years without managing your own Athena/S3 pipeline."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Shield Advanced's DDoS cost protection?","Reimbursement for scaling costs (EC2 ELB CloudFront Route 53) incurred responding to a DDoS attack","Free DDoS mitigation hardware deployed to customer data centers","A $0 deductible on all DDoS-related insurance claims through AWS partners","Automatic scaling without charge when Shield Advanced detects an attack","A","Shield Advanced reimburses EC2, ELB, CloudFront, and Route 53 costs incurred due to scaling triggered by a DDoS attack — preventing cost-based denial of service."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is an AWS Managed Policy?","A policy that customers create and store in their own account","A policy automatically applied to all new IAM users in an account","A standalone IAM policy created and managed by AWS for common use cases that can be attached to any identity","A policy enforced by AWS that cannot be overridden by customer-defined policies","C","AWS Managed Policies (like AmazonS3ReadOnlyAccess) are pre-built by AWS, kept updated, and can be attached to any user/role. Customers cannot edit them."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is an inline IAM policy?","A temporary policy that expires after a specified time period","A policy that only applies when accessed from specific IP addresses or MFA","A policy automatically generated based on what an IAM entity actually calls","A policy embedded directly into a single IAM user group or role with a one-to-one relationship that is deleted when the identity is deleted","D","Inline policies exist only within the attached identity — useful when policy must not accidentally apply elsewhere, but harder to manage at scale than managed policies."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is resource-based policy vs identity-based policy in IAM?","Identity-based policies attach to IAM entities; resource-based policies attach to resources like S3 buckets and specify who can access the resource","Identity-based are stronger and override resource-based policies when they conflict","They are identical concepts with different names depending on which service you use","Resource-based policies are for resources in public subnets; identity-based are for private","A","Identity-based: what can this IAM entity do. Resource-based (S3 bucket policy, SQS queue policy): who can access this resource — both must permit for cross-account access."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the AWS Global Accelerator vs CloudFront security difference?","Global Accelerator encrypts all traffic while CloudFront only encrypts HTTPS","They provide identical security but CloudFront is for static content and Global Accelerator is for dynamic","CloudFront has better security due to DDoS absorption while Global Accelerator has no protection","Global Accelerator provides fixed IP addresses for whitelisting in firewalls; CloudFront provides edge caching with WAF integration","D","Global Accelerator: 2 static anycast IPs (easy firewall whitelisting), no caching, pure routing. CloudFront: caching CDN with WAF integration for application-layer protection."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS Artifact's relationship to compliance?","Issues official compliance certifications that replace third-party audits","Generates compliance reports specific to each customer's resource configuration","Automatically certifies customer environments as compliant with standards","Provides downloadable AWS security and compliance reports that customers share with their own auditors","D","Artifact gives access to AWS's own compliance reports (SOC, PCI, ISO) — customers use these to demonstrate the underlying AWS infrastructure meets standards."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is a NACL rule priority and how does it work?","All rules are evaluated and the most restrictive matching rule wins","All allow rules are evaluated first then all deny rules are evaluated","Rules are evaluated alphabetically by rule name and all matching rules apply","Rules are evaluated in numbered order lowest first and processing stops at the first matching rule","D","NACLs evaluate rules in ascending number order (100, 200, 300...) stopping at first match. * rule at the end denies all unmatched traffic."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is AWS WAF rate-based rule?","A WAF rule that tracks requests from a source IP and blocks it when requests exceed a defined rate within a time window","A rule that allows requests based on how frequently the IP appears in threat lists","A rule that charges higher rates for WAF inspections during peak traffic periods","A rule that adjusts WAF sensitivity based on current attack traffic rates","A","Rate-based rules auto-block IPs sending too many requests — protection against HTTP floods, credential stuffing, and scraping without manual IP blocking."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is Amazon Detective's relationship to GuardDuty?","They operate independently with no data sharing between them","Detective replaces GuardDuty by providing detection and investigation in one service","GuardDuty is the investigation layer while Detective is the detection layer","Detective consumes GuardDuty findings and provides deep investigation context to determine if they are true positives","D","GuardDuty detects threats and produces findings. Detective consumes those findings and enriches them with 90-day behavioral baselines for faster investigation."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is the AWS Shared Responsibility Model for Lambda?","AWS manages all aspects including function code so Lambda requires no security configuration","Lambda has no shared responsibility since it is fully serverless and therefore secure by default","AWS manages the runtime environment OS and infrastructure; customer manages function code environment variables and IAM permissions","Customer manages runtime selection while AWS manages function code security","C","Lambda (managed service): AWS handles underlying server OS, runtime patches, and hypervisor. Customer is responsible for: function code, execution role permissions, and environment variable encryption."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Security and Compliance","What is Amazon Macie's capability for S3 data discovery?","Macie deletes objects containing PII after notifying the account owner","Macie moves sensitive objects to a separate restricted S3 bucket automatically","Macie uses ML to automatically identify and report on S3 objects containing PII financial data and credentials across all buckets","Macie encrypts discovered sensitive data automatically after identifying it","C","Macie continuously scans S3 buckets using ML-based classifiers to find sensitive data and generates findings for review — it doesn't act on data, only reports."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Elastic Block Store (EBS) snapshot?","A real-time replication of an EBS volume to another Availability Zone","An incremental database backup stored in RDS snapshot storage","A point-in-time backup of an EBS volume stored in S3 that can be used to create new volumes or restore data","A complete backup of an EC2 instance including all attached EBS volumes","C","EBS snapshots are incremental backups stored in S3 — only changed blocks are saved after the first snapshot, making them space-efficient and fast to create."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is EC2 Image Builder?","A service that builds EC2 fleets from blueprints for Auto Scaling groups","A managed service for automating the creation maintenance validation and distribution of custom AMIs and container images","A visual editor for creating EC2 launch templates with custom configurations","A service for building and deploying Docker containers on EC2 instances","B","Image Builder automates the golden image pipeline — define components, build, test, distribute to Regions/accounts automatically on a schedule or trigger."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is AWS Elastic Inference vs AWS Inferentia?","Elastic Inference attaches fractional GPU to any instance; Inferentia is a custom AWS chip for dedicated high-throughput ML inference","Elastic Inference is for training; Inferentia is for inference workloads","They are the same technology with Inferentia being the newer branded version","Inferentia is software-based while Elastic Inference uses dedicated GPU hardware","A","Elastic Inference: fractional GPU attached to EC2/SageMaker (cost savings). Inferentia: AWS custom chip in Inf1 instances for high-throughput, low-latency inference."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon SES (Simple Email Service)?","A managed email hosting service for corporate email accounts and domains","A cloud-based email sending service for sending transactional marketing and bulk emails from applications","An email filtering service for blocking spam and phishing from corporate inboxes","A secure email encryption service for protecting sensitive corporate communications","B","SES is the email sending API for developers — transactional emails (password reset, order confirmation), newsletters, and bulk campaigns at low per-email cost."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Chime?","A service for building voice-powered chatbots and virtual assistants","A communication service providing online meetings video conferencing messaging and business calling","A service for monitoring the health and uptime of business-critical applications","A managed time-series database for operational and IoT metrics","B","Amazon Chime provides meetings (video/audio), chat, and phone service — competing with Zoom and Teams as a cloud communication and collaboration platform."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is AWS Resource Groups?","A service for grouping Reserved Instances together for consolidated billing","A feature that groups EC2 instances into Auto Scaling clusters","A tagging service that automatically applies tags to newly created resources","A service for organizing AWS resources into logical groups based on tags for easier management and operations","D","Resource Groups let you organize resources by project, environment, or team — run bulk operations (SSM Run Command, tag changes) against a group."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon EventBridge Scheduler?","A service that schedules EC2 instance start and stop based on time of day","An SQS feature for scheduling message delivery at a future time","A serverless scheduler for creating millions of time-based schedules to trigger AWS services or third-party targets","A component of EventBridge that delays event routing for rate limiting","C","EventBridge Scheduler creates cron and one-time schedules with at-least-once delivery — replaces CloudWatch Events scheduled rules with more scale and targets."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is AWS Proton?","A deployment pipeline service for managing CI/CD for microservices","A managed Kubernetes service for running containerized applications at scale","A fully managed service for automating infrastructure provisioning and code deployment for container and serverless applications","A service for provisioning and managing EC2 instances using templates","C","Proton enables platform teams to define standard infrastructure templates that developers self-serve — standardizing deployments across teams at scale."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is AWS CodeArtifact?","A code signing service for ensuring software packages have not been tampered with","A managed container image registry for storing Docker images","A fully managed artifact repository service for storing and sharing software packages like npm PyPI Maven and NuGet","A CI/CD pipeline service for building testing and deploying application code","C","CodeArtifact provides managed package repositories — teams store internal packages and proxy public repositories (npm, PyPI) with audit logging and IAM access control."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Elastic Container Registry Public (ECR Public)?","A public registry for viewing container image metadata without downloading","A version of ECR that is accessible from outside the VPC without PrivateLink","A public container image registry for sharing container images publicly with the global community at no cost for pull requests","A free tier of ECR providing limited storage for public container images","C","ECR Public (gallery.ecr.aws) provides a public registry for open-source projects to share container images globally — free bandwidth for public pulls."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is the difference between Amazon ECS and Amazon EKS?","EKS is simpler and recommended for beginners while ECS is for Kubernetes experts","ECS is AWS's native container orchestrator; EKS runs certified Kubernetes enabling portability to other Kubernetes environments","They are identical services with different APIs targeting different developer backgrounds","ECS supports only Linux containers while EKS supports both Linux and Windows","B","ECS: AWS-proprietary, simpler, deep AWS integration. EKS: standard Kubernetes API, portable to other clouds, community ecosystem — choose based on Kubernetes expertise."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is AWS App2Container?","A migration tool for moving container workloads between ECS and EKS","A code analysis tool for identifying which applications are container-ready","A command-line tool for containerizing existing Java and .NET applications running on-premises or on EC2 without code changes","A service for automatically refactoring on-premises applications into microservices","C","App2Container analyzes running applications, creates container images, and generates ECS/EKS deployment artifacts — accelerating containerization of existing apps."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Elastic Kubernetes Service Anywhere (EKS Anywhere)?","EKS deployed across multiple AWS Regions for maximum availability","A managed Kubernetes offering for running EKS on partners' cloud platforms","A deployment option for creating and managing Kubernetes clusters on customer-managed infrastructure outside of AWS","A feature for running EKS workloads on AWS Outposts in customer data centers","C","EKS Anywhere brings AWS's Kubernetes distribution to on-premises VMware or bare metal — consistent tooling and supported by AWS, similar to Outposts but software-only."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon CloudFront Functions?","A feature for running Python functions on CloudFront for data transformation","A service for deploying React and other front-end applications to CloudFront","Lightweight JavaScript functions running at CloudFront edge locations for high-volume URL rewrites header manipulation and authentication","Full AWS Lambda functions deployed at CloudFront edge locations globally","C","CloudFront Functions: sub-millisecond, millions of req/sec, edge compute for simple transforms. Lambda@Edge: heavier logic, longer duration, Node.js/Python at regional edge."
"AWS Certified Cloud Practitioner","CLF-C02","700","65","50","15","90","Cloud Technology and Services","What is Amazon Location Service?","A service for managing physical locations of on-premises servers for inventory","A compliance service for tracking the geographic location of stored data","A DNS-based routing service that directs users to their nearest AWS Region","A managed geospatial service providing maps routing geocoding and tracking capabilities for applications","D","Location Service provides maps (HERE, Esri data), place search, routing, geofencing, and device tracking — building location features without managing geospatial infrastructure."
